Episode,Dataset File,Folder,Predicted Algorithm,Actual Best,Execution Time,Best Execution Time
352,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
353,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
354,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
355,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
356,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
357,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
358,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
359,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
360,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
361,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
362,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
363,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
364,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
365,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
366,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
367,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
368,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
369,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
370,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
371,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
372,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
373,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
374,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
375,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
376,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
377,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
378,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
379,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
380,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
381,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
382,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
383,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
384,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
385,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
386,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
387,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
388,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
389,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
390,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
391,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
392,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
393,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
394,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
395,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
396,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
397,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
398,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
399,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
400,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
401,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
402,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
403,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
404,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
405,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
406,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
407,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
408,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
409,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
410,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
411,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
412,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
413,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
414,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
415,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
416,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
417,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
418,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
419,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
420,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
421,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
422,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
423,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
424,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
425,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
426,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
427,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
428,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
429,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
430,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
431,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
432,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
433,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
434,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
435,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
436,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
437,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
438,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
439,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
440,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
441,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
442,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
443,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
444,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
445,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
446,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
447,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
448,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
449,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
450,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
451,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
452,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
453,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
454,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
455,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
456,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
457,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
458,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
459,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
460,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
461,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
462,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
463,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
464,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
465,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
466,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
467,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
468,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
469,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
470,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
471,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
472,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
473,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
474,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
475,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
476,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
477,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
478,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
479,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
480,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
481,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
482,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
483,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
484,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
485,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
486,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
487,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
488,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
489,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
490,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
491,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
492,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
493,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
494,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
495,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
496,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
497,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
498,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
499,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
500,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
501,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
502,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
503,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
504,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
505,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
506,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
507,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
508,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
509,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
510,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
511,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
512,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
513,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
514,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
515,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
516,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
517,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
518,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
519,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
520,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
521,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
522,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
523,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
524,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
525,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
526,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
527,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
